town,#rooms,storey_range_processed,floor_area_sqm,flat_model,remaining_lease
BUKIT MERAH,3,4,88,New Generation,56
BUKIT MERAH,3,2,70,Improved,56
BUKIT MERAH,3,2,59,Improved,56
BUKIT MERAH,3,5,59,Improved,56
BUKIT MERAH,3,5,59,Improved,56
BUKIT MERAH,3,4,59,Improved,56
BUKIT MERAH,4,2,100,Model A,86
BUKIT MERAH,4,3,109,Model A,76
BUKIT MERAH,4,3,91,New Generation,63
BUKIT MERAH,4,7,90,Model A,83
BUKIT MERAH,4,3,100,Model A,86
BUKIT MERAH,4,3,90,Model A,82
BUKIT MERAH,4,2,81,Improved,55
BUKIT MERAH,4,7,90,Model A,83
BUKIT MERAH,4,3,85,Model A,89
BUKIT MERAH,4,6,85,Model A,89
BUKIT MERAH,4,6,90,Model A,83
BUKIT MERAH,4,12,93,Model A,93
BUKIT MERAH,4,5,93,Model A,93
BUKIT MERAH,4,5,88,Improved,56
BUKIT MERAH,4,3,93,Model A,93
BUKIT MERAH,4,2,103,Model A,75
BUKIT MERAH,4,3,84,Simplified,67
BUKIT MERAH,4,8,100,Model A,81
BUKIT MERAH,4,8,90,Model A,86
BUKIT MERAH,4,1,100,Model A,86
BUKIT MERAH,4,1,82,Improved,55
BUKIT MERAH,4,3,82,Improved,55
BUKIT MERAH,4,2,98,New Generation,58
BUKIT MERAH,4,3,98,New Generation,58
BUKIT MERAH,4,1,81,New Generation,56
BUKIT MERAH,4,3,91,New Generation,56
BUKIT MERAH,4,4,82,Improved,56
BUKIT MERAH,4,2,95,Premium Apartment,93
BUKIT MERAH,4,11,95,Premium Apartment,93
BUKIT MERAH,4,12,95,Premium Apartment,93
BUKIT MERAH,4,6,95,Premium Apartment,93
BUKIT MERAH,5,5,115,Improved,86
BUKIT MERAH,5,4,115,Improved,86
BUKIT MERAH,5,6,117,Improved,58
BUKIT MERAH,5,4,127,Improved,61
BUKIT MERAH,5,2,138,Improved,61
BUKIT MERAH,5,4,122,Improved,67
BUKIT MERAH,5,5,110,Improved,83
BUKIT MERAH,5,4,131,Model A,64
BUKIT MERAH,5,8,115,Improved,81
BUKIT MERAH,5,1,126,Improved,75
BUKIT MERAH,5,2,122,Improved,67
BUKIT MERAH,5,9,115,Improved,81
BUKIT MERAH,5,5,126,Improved,77
BUKIT MERAH,5,4,120,Improved,77
BUKIT MERAH,5,8,115,Improved,86
BUKIT MERAH,5,6,124,Standard,60
BUKIT MERAH,5,4,124,Standard,60
BUKIT MERAH,5,1,120,Standard,58
BUKIT PANJANG,2,5,47,Model A,95
BUKIT PANJANG,3,1,73,Model A,69
BUKIT PANJANG,3,2,73,Model A,69
BUKIT PANJANG,3,1,73,Model A,69
BUKIT PANJANG,3,1,70,Simplified,68
BUKIT PANJANG,3,4,73,Model A,68
BUKIT PANJANG,3,1,70,Simplified,69
BUKIT PANJANG,3,3,68,Premium Apartment,93
BUKIT PANJANG,4,2,84,Simplified,68
BUKIT PANJANG,4,1,103,Model A,69
BUKIT PANJANG,4,4,90,Model A,82
BUKIT PANJANG,4,3,90,Model A,82
BUKIT PANJANG,4,3,84,Simplified,68
BUKIT PANJANG,4,1,104,Model A,69
BUKIT PANJANG,4,4,94,Premium Apartment,83
BUKIT PANJANG,4,5,90,Model A,82
BUKIT PANJANG,4,1,84,Simplified,68
BUKIT PANJANG,4,2,84,Simplified,67
BUKIT PANJANG,4,2,85,Simplified,68
BUKIT PANJANG,4,1,103,Model A,68
BUKIT PANJANG,4,3,103,Model A,69
BUKIT PANJANG,4,2,103,Model A,68
BUKIT PANJANG,4,5,93,Premium Apartment,93
BUKIT PANJANG,4,5,93,Premium Apartment,93
BUKIT PANJANG,4,2,85,Model A2,82
BUKIT PANJANG,4,5,85,Model A2,82
BUKIT PANJANG,4,10,90,Premium Apartment,85
BUKIT PANJANG,4,1,93,Model A,94
BUKIT PANJANG,4,5,90,Premium Apartment,85
BUKIT PANJANG,4,5,90,Model A2,82
BUKIT PANJANG,5,1,122,Improved,68
BUKIT PANJANG,5,3,110,Improved,82
BUKIT PANJANG,5,6,122,Improved,78
BUKIT PANJANG,5,3,121,Improved,78
BUKIT PANJANG,5,5,120,Improved,79
BUKIT PANJANG,5,3,113,Premium Apartment,83
BUKIT PANJANG,5,1,110,Premium Apartment,83
BUKIT PANJANG,5,6,121,Improved,78
BUKIT PANJANG,5,7,110,Improved,82
BUKIT PANJANG,5,1,122,Improved,77
BUKIT PANJANG,5,3,110,Improved,82
BUKIT PANJANG,5,2,128,Improved,68
BUKIT PANJANG,5,1,110,Premium Apartment,83
BUKIT PANJANG,5,5,114,Premium Apartment,82
BUKIT PANJANG,5,2,111,Premium Apartment,83
BUKIT PANJANG,5,2,110,Premium Apartment,82
BUKIT PANJANG,5,4,111,Premium Apartment,82
BUKIT PANJANG,5,1,110,Premium Apartment,85
BUKIT PANJANG,5,10,120,Improved,79
BUKIT PANJANG,5,2,110,Premium Apartment,85
BUKIT PANJANG,5,2,120,Improved,79
BUKIT PANJANG,5,6,110,Premium Apartment,85
BUKIT PANJANG,6,4,142,Apartment,77
BUKIT PANJANG,6,2,140,Apartment,79
BUKIT PANJANG,6,5,145,Maisonette,78
BUKIT PANJANG,6,4,128,Premium Apartment,82
BUKIT PANJANG,6,2,125,Premium Apartment,82
BUKIT PANJANG,6,3,128,Premium Apartment,83
BUKIT PANJANG,6,4,130,Premium Apartment,82
BUKIT TIMAH,3,2,74,Improved,54
BUKIT TIMAH,4,2,91,Improved,54
BUKIT TIMAH,5,6,123,Standard,54
BUKIT TIMAH,5,2,122,Improved,69
BUKIT TIMAH,6,3,146,Maisonette,69
BUKIT TIMAH,6,1,145,Maisonette,69
CENTRAL AREA,3,5,65,Improved,58
CENTRAL AREA,3,4,65,Improved,61
CENTRAL AREA,3,1,65,Improved,58
CENTRAL AREA,3,7,67,Improved,54
CENTRAL AREA,3,7,60,Improved,64
CENTRAL AREA,3,6,59,Improved,57
CENTRAL AREA,3,6,60,Improved,59
CENTRAL AREA,3,4,65,Improved,55
CENTRAL AREA,3,4,65,Improved,55
CENTRAL AREA,4,3,97,Type S1,91
CENTRAL AREA,4,2,96,Type S1,91
CENTRAL AREA,4,3,108,Model A,64
CENTRAL AREA,5,14,106,Type S2,91
CHOA CHU KANG,3,3,67,Model A,93
CHOA CHU KANG,3,2,69,Model A,91
CHOA CHU KANG,3,2,74,Model A,65
CHOA CHU KANG,3,5,74,Model A,64
CHOA CHU KANG,3,1,74,Model A,65
CHOA CHU KANG,4,3,103,Premium Apartment,79
CHOA CHU KANG,4,5,123,Model A,73
CHOA CHU KANG,4,2,104,Model A,72
CHOA CHU KANG,4,1,110,Model A,72
CHOA CHU KANG,4,2,101,Model A,79
CHOA CHU KANG,4,4,105,Model A,73
CHOA CHU KANG,4,2,104,Premium Apartment,80
CHOA CHU KANG,4,5,101,Model A,77
CHOA CHU KANG,4,4,104,Model A,73
CHOA CHU KANG,4,2,106,Model A,73
CHOA CHU KANG,4,1,104,Model A,72
CHOA CHU KANG,4,5,106,Model A,73
CHOA CHU KANG,4,1,105,Model A,72
CHOA CHU KANG,4,1,107,Model A,73
CHOA CHU KANG,4,2,92,Model A,93
CHOA CHU KANG,4,4,101,Model A,79
CHOA CHU KANG,4,5,100,Model A,79
CHOA CHU KANG,4,3,101,Model A,79
CHOA CHU KANG,4,5,104,Premium Apartment,80
CHOA CHU KANG,4,4,90,Model A,83
CHOA CHU KANG,4,3,90,Model A,83
CHOA CHU KANG,4,3,100,Premium Apartment,79
CHOA CHU KANG,4,3,105,Premium Apartment,80
CHOA CHU KANG,4,5,91,Model A,83
CHOA CHU KANG,4,2,102,Model A,79
CHOA CHU KANG,4,2,102,Model A,79
CHOA CHU KANG,4,1,103,Premium Apartment,79
CHOA CHU KANG,4,3,106,Premium Apartment,80
CHOA CHU KANG,4,1,106,Premium Apartment,80
CHOA CHU KANG,4,3,104,Premium Apartment,80
CHOA CHU KANG,4,1,104,Model A,69
CHOA CHU KANG,4,3,105,Model A,73
CHOA CHU KANG,4,4,111,Model A,70
CHOA CHU KANG,4,3,104,Model A,73
CHOA CHU KANG,4,4,106,Model A,76
CHOA CHU KANG,4,5,106,Model A,76
CHOA CHU KANG,4,4,113,Premium Apartment,78
CHOA CHU KANG,4,3,113,Premium Apartment,78
CHOA CHU KANG,4,2,111,Model A,77
CHOA CHU KANG,4,1,106,Model A,75
CHOA CHU KANG,4,3,92,Model A,95
CHOA CHU KANG,4,4,106,Model A,74
CHOA CHU KANG,4,4,92,Model A,95
CHOA CHU KANG,4,5,92,Model A,95
CHOA CHU KANG,4,3,92,Model A,95
CHOA CHU KANG,4,1,107,Model A,76
CHOA CHU KANG,4,3,101,Model A,77
CHOA CHU KANG,4,4,100,Premium Apartment,78
CHOA CHU KANG,4,5,101,Model A,78
CHOA CHU KANG,4,5,100,Model A,78
CHOA CHU KANG,4,2,100,Model A,78
CHOA CHU KANG,4,3,103,Model A,65
CHOA CHU KANG,4,3,92,New Generation,59
CHOA CHU KANG,4,2,104,Model A,69
CHOA CHU KANG,4,3,104,Model A,69
CHOA CHU KANG,4,4,104,Model A,69
CHOA CHU KANG,4,1,104,Model A,69
CHOA CHU KANG,4,1,106,Model A,69
CHOA CHU KANG,5,3,134,Model A,73
CHOA CHU KANG,5,2,122,Improved,73
CHOA CHU KANG,5,6,121,Improved,79
CHOA CHU KANG,5,5,137,Model A,73
CHOA CHU KANG,5,4,123,Improved,73
CHOA CHU KANG,5,4,117,Improved,79
CHOA CHU KANG,5,3,122,Improved,79
CHOA CHU KANG,5,7,110,Improved,83
CHOA CHU KANG,5,2,110,Improved,82
CHOA CHU KANG,5,3,110,Improved,83
CHOA CHU KANG,5,1,122,Premium Apartment,80
CHOA CHU KANG,5,2,110,Improved,83
CHOA CHU KANG,5,2,124,Improved,73
CHOA CHU KANG,5,4,122,Improved,69
CHOA CHU KANG,5,4,122,Improved,69
CHOA CHU KANG,5,7,110,Improved,82
CHOA CHU KANG,5,5,110,Improved,82
CHOA CHU KANG,5,5,110,Improved,83
CHOA CHU KANG,5,5,110,Improved,82
CHOA CHU KANG,5,3,121,Improved,76
CHOA CHU KANG,5,4,125,Improved,75
CHOA CHU KANG,5,4,121,Improved,75
CHOA CHU KANG,5,5,119,Improved,74
CHOA CHU KANG,5,3,119,Improved,75
CHOA CHU KANG,5,4,120,Improved,77
CHOA CHU KANG,5,3,123,Premium Apartment,78
CHOA CHU KANG,5,6,119,Improved,59
CHOA CHU KANG,6,1,146,Maisonette,73
CHOA CHU KANG,6,3,144,Premium Apartment,80
CHOA CHU KANG,6,2,146,Maisonette,76
CHOA CHU KANG,6,2,148,Apartment,75
CHOA CHU KANG,6,2,150,Maisonette,69
CLEMENTI,2,4,49,Model A,93
CLEMENTI,2,4,44,Improved,59
CLEMENTI,3,2,70,Model A,94
CLEMENTI,3,2,81,New Generation,58
CLEMENTI,3,3,61,Model A,83
CLEMENTI,3,2,82,New Generation,58
CLEMENTI,3,4,67,New Generation,58
CLEMENTI,3,3,67,New Generation,59
CLEMENTI,3,3,67,New Generation,58
CLEMENTI,3,1,82,New Generation,60
CLEMENTI,3,1,67,New Generation,58
CLEMENTI,3,2,68,New Generation,61
CLEMENTI,3,2,67,New Generation,59
CLEMENTI,3,2,67,New Generation,59
CLEMENTI,3,4,67,New Generation,58
CLEMENTI,3,1,78,Model A,64
CLEMENTI,3,3,68,New Generation,64
CLEMENTI,3,3,82,New Generation,61
CLEMENTI,3,4,68,New Generation,60
CLEMENTI,3,3,82,New Generation,60
CLEMENTI,3,4,68,New Generation,64
CLEMENTI,3,3,68,New Generation,60
CLEMENTI,3,3,67,New Generation,61
CLEMENTI,3,1,67,New Generation,58
CLEMENTI,3,5,67,New Generation,58
CLEMENTI,3,1,67,New Generation,60
CLEMENTI,3,1,67,New Generation,60
CLEMENTI,4,9,92,Model A,94
CLEMENTI,4,7,99,Model A,93
CLEMENTI,4,11,96,Model A,93
CLEMENTI,4,4,99,Model A,93
CLEMENTI,4,5,100,Model A,93
CLEMENTI,4,2,86,Model A,83
CLEMENTI,4,1,90,Model A,87
CLEMENTI,4,8,92,Model A,92
CLEMENTI,4,11,97,Model A,92
CLEMENTI,4,1,91,New Generation,59
CLEMENTI,4,3,104,Model A,65
CLEMENTI,4,1,92,New Generation,60
CLEMENTI,4,4,91,New Generation,58
CLEMENTI,5,4,125,Improved,58
CLEMENTI,5,3,121,Improved,93
CLEMENTI,5,6,117,Improved,93
CLEMENTI,6,1,155,Maisonette,65
GEYLANG,3,2,67,New Generation,60
GEYLANG,3,1,82,New Generation,58
GEYLANG,3,3,67,New Generation,60
GEYLANG,3,1,60.3,Standard,47
GEYLANG,3,2,57,Standard,53
GEYLANG,3,3,60,Standard,47
GEYLANG,3,3,52,Standard,51
GEYLANG,3,1,60,Standard,47
GEYLANG,3,2,61,Standard,49
GEYLANG,3,1,61,Standard,51
GEYLANG,3,3,60,Standard,49
GEYLANG,3,3,61,Standard,49
GEYLANG,3,2,60,Improved,50
GEYLANG,3,3,59,Improved,57
GEYLANG,3,6,60,Model A,87
GEYLANG,3,4,59,Improved,57
GEYLANG,3,1,75,Model A,64
GEYLANG,3,2,56,Standard,49
GEYLANG,4,2,93,New Generation,61
GEYLANG,4,3,103,Model A,78
GEYLANG,4,6,95,Model A,92
GEYLANG,4,6,95,Model A,92
GEYLANG,4,3,92,New Generation,56
GEYLANG,4,1,91,New Generation,60
GEYLANG,4,4,92,New Generation,60
GEYLANG,4,2,91,New Generation,65
GEYLANG,4,2,104,Model A,66
GEYLANG,4,2,84,Simplified,65
GEYLANG,4,1,84,Simplified,66
GEYLANG,5,1,121,Improved,64
GEYLANG,5,1,120,Improved,78
GEYLANG,5,3,118,Improved,60
GEYLANG,5,4,110,Improved,80
GEYLANG,5,4,122,Improved,69
GEYLANG,6,6,146,Maisonette,67
GEYLANG,6,5,146,Maisonette,66
GEYLANG,6,1,146,Maisonette,66
HOUGANG,2,3,47,Model A,92
HOUGANG,3,2,67,Model A,92
HOUGANG,3,2,68,Model A,95
HOUGANG,3,1,81,New Generation,64
HOUGANG,3,2,67,New Generation,62
HOUGANG,3,2,67,New Generation,65
HOUGANG,3,2,59,Improved,55
HOUGANG,3,4,73,New Generation,58
HOUGANG,3,4,67,New Generation,64
HOUGANG,3,2,67,New Generation,64
HOUGANG,3,2,67,New Generation,63
HOUGANG,3,2,68,New Generation,63
HOUGANG,3,3,74,Model A,67
HOUGANG,3,1,69,Improved,65
HOUGANG,3,4,60,Improved,65
HOUGANG,3,3,69,Improved,67
HOUGANG,3,1,74,Model A,67
HOUGANG,4,5,85,Model A2,83
HOUGANG,4,2,90,Model A,83
HOUGANG,4,3,90,Model A,83
HOUGANG,4,3,93,Model A,95
HOUGANG,4,5,93,Model A,95
HOUGANG,4,4,93,Model A,95
HOUGANG,4,3,93,Model A,95
HOUGANG,4,4,93,Model A,95
HOUGANG,4,3,93,Model A,95
HOUGANG,4,3,102,Model A,64
HOUGANG,4,1,84,Simplified,66
HOUGANG,4,2,113,Model A,69
HOUGANG,4,3,110,Model A,72
HOUGANG,4,3,93,New Generation,63
HOUGANG,4,4,104,Model A,63
HOUGANG,4,4,105,Model A,67
HOUGANG,4,3,84,Simplified,68
HOUGANG,4,3,104,Model A,63
HOUGANG,4,4,105,Model A,68
HOUGANG,4,2,105,Model A,68
HOUGANG,4,3,104,Model A,68
HOUGANG,4,2,84,Simplified,67
HOUGANG,4,1,103,Model A,73
HOUGANG,4,4,104,Model A,70
HOUGANG,4,2,103,Model A,71
HOUGANG,4,2,104,Model A,70
HOUGANG,4,2,100,Model A,78
HOUGANG,4,5,100,Model A,78
HOUGANG,4,2,100,Model A,77
HOUGANG,4,3,104,Model A,72
HOUGANG,4,5,100,Model A,78
HOUGANG,4,4,91,New Generation,64
HOUGANG,4,2,101,Model A,80
HOUGANG,4,3,98,Model A,77
HOUGANG,4,4,100,Model A,77
HOUGANG,4,5,99,Model A,77
HOUGANG,4,6,104,Model A,73
HOUGANG,4,4,103,Model A,73
HOUGANG,4,1,101,Model A,77
HOUGANG,4,1,103,Model A,72
HOUGANG,4,4,100,Model A,79
HOUGANG,4,3,100,Model A,79
HOUGANG,4,5,100,Model A,79
HOUGANG,4,5,100,Model A,79
HOUGANG,4,2,101,Model A,80
HOUGANG,4,4,100,Model A,78
HOUGANG,4,2,101,Model A,80
HOUGANG,4,4,106,Model A,65
HOUGANG,5,2,110,Improved,83
HOUGANG,5,4,110,Improved,84
HOUGANG,5,3,110,Improved,84
HOUGANG,5,4,123,Improved,78
HOUGANG,5,3,120,Improved,66
HOUGANG,5,4,121,Improved,66
HOUGANG,5,4,121,Improved,66
HOUGANG,5,3,123,Improved,73
HOUGANG,5,1,121,Improved,63
HOUGANG,5,2,122,Improved,70
HOUGANG,5,2,123,Improved,66
HOUGANG,5,4,121,Improved,66
HOUGANG,5,3,125,Improved,63
HOUGANG,5,1,120,Improved,67
HOUGANG,5,3,121,Improved,79
HOUGANG,5,3,120,Improved,78
HOUGANG,5,2,120,Improved,78
HOUGANG,5,1,122,Improved,73
HOUGANG,5,4,142,Model A-Maisonette,64
HOUGANG,5,4,121,Improved,65
HOUGANG,5,5,123,Improved,65
HOUGANG,5,5,121,Improved,80
HOUGANG,5,1,121,Improved,77
HOUGANG,5,2,121,Improved,78
HOUGANG,5,2,121,Improved,78
HOUGANG,5,3,120,Improved,78
HOUGANG,6,4,145,Apartment,68
HOUGANG,6,2,150,Maisonette,65
HOUGANG,6,4,149,Maisonette,66
HOUGANG,6,2,147,Maisonette,66
HOUGANG,6,1,148,Maisonette,67
HOUGANG,6,1,143,Maisonette,77
HOUGANG,6,1,153,Maisonette,72
HOUGANG,6,1,146,Maisonette,65
JURONG EAST,3,3,67,New Generation,62
JURONG EAST,3,5,84,New Generation,63
JURONG EAST,3,3,67,New Generation,63
JURONG EAST,3,1,67,New Generation,63
JURONG EAST,3,1,67,New Generation,63
JURONG EAST,3,4,68,New Generation,64
JURONG EAST,3,2,67,New Generation,64
JURONG EAST,3,5,64,Model A,94
JURONG EAST,3,3,64,Model A,94
JURONG EAST,3,3,72,Model A,94
JURONG EAST,3,13,72,Model A,93
JURONG EAST,4,2,94,New Generation,62
JURONG EAST,4,3,91,New Generation,65
JURONG EAST,4,2,91,New Generation,62
JURONG EAST,4,2,94,New Generation,64
JURONG EAST,4,2,97,New Generation,59
JURONG EAST,4,3,97,New Generation,59
JURONG EAST,4,4,100,New Generation,59
JURONG EAST,4,4,97,New Generation,59
JURONG EAST,4,3,99,New Generation,61
JURONG EAST,4,3,87,Model A,94
JURONG EAST,4,1,92,Model A,93
JURONG EAST,4,1,88,Simplified,67
JURONG EAST,4,4,87,Model A,93
JURONG EAST,4,2,99,New Generation,61
JURONG EAST,4,8,85,Model A,83
JURONG EAST,4,1,101,Model A,79
JURONG EAST,4,8,100,Model A,79
JURONG EAST,5,2,121,Improved,62
JURONG EAST,5,4,114,Standard,59
JURONG EAST,5,6,110,Improved,83
JURONG EAST,5,4,115,Improved,83
JURONG EAST,5,4,118,Improved,93
JURONG EAST,5,1,123,Improved,79
JURONG EAST,6,4,149,Maisonette,65
JURONG EAST,6,1,149,Maisonette,65
JURONG EAST,6,1,145,Maisonette,78
JURONG EAST,6,2,143,Apartment,79
JURONG EAST,6,4,149,Maisonette,65
JURONG EAST,6,4,142,Apartment,66
JURONG EAST,6,6,140,Apartment,79
JURONG WEST,3,6,68,Improved,58
JURONG WEST,3,2,59,Improved,58
JURONG WEST,3,1,59,Improved,58
JURONG WEST,3,4,68,Improved,58
JURONG WEST,3,6,59,Improved,56
JURONG WEST,3,3,59,Improved,56
JURONG WEST,3,4,59,Improved,56
JURONG WEST,3,6,68,Model A,94
JURONG WEST,3,4,68,Model A,94
JURONG WEST,3,2,59,Improved,58
JURONG WEST,3,3,59,Improved,58
JURONG WEST,3,1,59,Improved,58
JURONG WEST,3,4,65,Improved,57
JURONG WEST,3,2,65,Improved,57
JURONG WEST,3,3,65,Improved,56
JURONG WEST,3,2,66,Improved,55
JURONG WEST,3,3,65,Improved,57
JURONG WEST,3,2,65,Improved,56
JURONG WEST,3,7,65,Improved,57
JURONG WEST,3,2,67,New Generation,65
JURONG WEST,3,3,67,New Generation,65
JURONG WEST,3,1,89,Model A,66
JURONG WEST,3,2,67,New Generation,62
JURONG WEST,3,2,67,New Generation,63
JURONG WEST,3,4,82,New Generation,62
JURONG WEST,3,2,67,New Generation,63
JURONG WEST,3,4,67,New Generation,63
JURONG WEST,3,6,74,Model A,65
JURONG WEST,3,1,74,Model A,65
JURONG WEST,3,4,73,Model A,68
JURONG WEST,3,1,73,Model A,69
JURONG WEST,3,5,67,Model A,92
JURONG WEST,3,4,61,Improved,54
JURONG WEST,4,3,92,Model A,95
JURONG WEST,4,3,92,Model A,95
JURONG WEST,4,2,92,Model A,95
JURONG WEST,4,1,92,Model A,95
JURONG WEST,4,5,92,Model A,95
JURONG WEST,4,4,111,Model A,75
JURONG WEST,4,2,93,Model A,94
JURONG WEST,4,4,100,New Generation,66
JURONG WEST,4,1,104,Model A,65
JURONG WEST,4,3,103,Model A,65
JURONG WEST,4,3,88,Model A2,82
JURONG WEST,4,2,104,Model A,70
JURONG WEST,4,5,95,Premium Apartment,80
JURONG WEST,4,3,94,Premium Apartment,84
JURONG WEST,4,2,94,Premium Apartment,84
JURONG WEST,4,4,88,Model A2,82
JURONG WEST,4,3,85,Model A2,82
JURONG WEST,4,4,104,Model A,65
JURONG WEST,4,4,105,Model A,65
JURONG WEST,4,4,84,Simplified,65
JURONG WEST,4,1,104,Model A,64
JURONG WEST,4,2,107,Model A,65
JURONG WEST,4,1,103,Model A,64
JURONG WEST,4,2,104,Model A,64
JURONG WEST,4,2,91,New Generation,62
JURONG WEST,4,4,95,Model A,80
JURONG WEST,4,5,100,Model A,78
JURONG WEST,4,2,90,Model A2,78
JURONG WEST,4,1,91,Model A,80
JURONG WEST,4,6,86,Model A2,83
JURONG WEST,4,3,91,Model A,82
JURONG WEST,4,5,91,Model A,83
JURONG WEST,4,5,86,Model A2,83
JURONG WEST,4,2,90,Model A2,81
JURONG WEST,4,5,91,Model A,80
JURONG WEST,4,2,103,Model A,71
JURONG WEST,4,1,104,Model A,72
JURONG WEST,4,3,104,Model A,70
JURONG WEST,4,2,103,Model A,69
JURONG WEST,4,4,104,Model A,68
JURONG WEST,4,3,105,Model A,69
JURONG WEST,4,2,94,New Generation,69
JURONG WEST,4,3,104,Model A,68
JURONG WEST,4,3,108,Model A,69
JURONG WEST,4,1,104,Model A,69
JURONG WEST,4,3,94,Premium Apartment,88
JURONG WEST,4,3,103,Model A,69
JURONG WEST,4,3,111,Model A,69
JURONG WEST,4,4,89,Model A,92
JURONG WEST,4,4,101,Model A,77
JURONG WEST,4,2,102,Model A,77
JURONG WEST,4,3,102,Model A,77
JURONG WEST,4,1,102,Model A,77
JURONG WEST,4,7,94,Model A,90
JURONG WEST,4,2,88,Model A,90
JURONG WEST,4,7,94,Model A,90
JURONG WEST,4,6,94,Model A,90
JURONG WEST,4,3,96,Model A,81
JURONG WEST,5,2,112,Improved,95
JURONG WEST,5,4,111,Improved,82
JURONG WEST,5,1,111,Improved,82
JURONG WEST,5,3,136,Model A,65
JURONG WEST,5,4,133,Model A,65
JURONG WEST,5,5,111,Improved,82
JURONG WEST,5,2,121,Improved,70
JURONG WEST,5,3,121,Improved,70
JURONG WEST,5,4,110,Premium Apartment,81
JURONG WEST,5,2,115,Premium Apartment,80
JURONG WEST,5,4,111,Premium Apartment,81
JURONG WEST,5,2,112,Premium Apartment,84
JURONG WEST,5,2,113,Premium Apartment,84
JURONG WEST,5,5,111,Improved,82
JURONG WEST,5,1,111,Improved,82
JURONG WEST,5,3,111,Improved,82
JURONG WEST,5,1,136,Model A,64
JURONG WEST,5,1,134,Model A,65
JURONG WEST,5,6,118,Improved,62
JURONG WEST,5,5,118,Improved,62
JURONG WEST,5,3,110,Improved,81
JURONG WEST,5,5,110,Improved,82
JURONG WEST,5,4,110,Improved,81
JURONG WEST,5,2,110,Improved,81
JURONG WEST,5,4,110,Improved,83
JURONG WEST,5,3,110,Improved,82
JURONG WEST,5,2,121,Improved,78
JURONG WEST,5,5,113,Premium Apartment,81
JURONG WEST,5,1,110,Premium Apartment,88
JURONG WEST,5,1,110,Improved,80
JURONG WEST,5,3,110,Improved,80
JURONG WEST,5,3,110,Improved,81
JURONG WEST,5,1,110,Improved,81
JURONG WEST,5,2,110,Improved,80
JURONG WEST,5,4,110,Improved,83
JURONG WEST,5,2,110,Improved,82
JURONG WEST,5,1,110,Improved,82
JURONG WEST,5,3,110,Improved,81
JURONG WEST,5,4,110,Improved,80
JURONG WEST,5,1,110,Improved,83
JURONG WEST,5,5,133,Model A,75
JURONG WEST,5,1,128,Improved,74
JURONG WEST,5,3,123,Improved,76
JURONG WEST,5,4,126,Improved,76
JURONG WEST,5,3,135,Model A,75
JURONG WEST,5,1,128,Improved,76
JURONG WEST,5,2,128,Improved,76
JURONG WEST,5,4,121,Improved,70
JURONG WEST,5,2,121,Improved,70
JURONG WEST,5,3,126,Improved,73
JURONG WEST,5,4,127,Improved,69
JURONG WEST,5,1,122,Improved,68
JURONG WEST,5,2,112,Premium Apartment,86
JURONG WEST,5,1,116,Improved,81
JURONG WEST,6,2,126,Apartment,82
JURONG WEST,6,1,146,Maisonette,72
JURONG WEST,6,5,132,Premium Apartment,81
JURONG WEST,6,2,159,Maisonette,66
JURONG WEST,6,4,150,Maisonette,65
JURONG WEST,6,3,143,Apartment,65
JURONG WEST,6,2,130,Apartment,80
JURONG WEST,6,1,130,Apartment,81
JURONG WEST,6,3,130,Apartment,81
JURONG WEST,6,2,133,Premium Apartment,81
JURONG WEST,6,3,143,Apartment,75
JURONG WEST,6,4,143,Apartment,75
JURONG WEST,6,4,139,Apartment,77
JURONG WEST,6,2,146,Apartment,76
KALLANG/WHAMPOA,2,1,50,Standard,50
KALLANG/WHAMPOA,3,3,68,Improved,59
KALLANG/WHAMPOA,3,3,63,Standard,61
KALLANG/WHAMPOA,3,3,68,Improved,52
KALLANG/WHAMPOA,3,3,63,Standard,61
KALLANG/WHAMPOA,3,8,71,Improved,52
KALLANG/WHAMPOA,3,1,69,DBSS,91
KALLANG/WHAMPOA,3,2,65,Improved,54
KALLANG/WHAMPOA,3,2,59,Improved,54
KALLANG/WHAMPOA,3,1,56,Standard,51
KALLANG/WHAMPOA,3,2,56,Standard,50
KALLANG/WHAMPOA,3,1,53,Standard,51
KALLANG/WHAMPOA,3,1,83,Terrace,52
KALLANG/WHAMPOA,3,2,56,Standard,51
KALLANG/WHAMPOA,3,1,94,Terrace,52
KALLANG/WHAMPOA,3,1,65,Improved,61
KALLANG/WHAMPOA,3,5,65,Improved,61
KALLANG/WHAMPOA,3,1,65,Improved,54
KALLANG/WHAMPOA,3,4,65,Improved,54
KALLANG/WHAMPOA,3,3,103,New Generation,64
KALLANG/WHAMPOA,3,2,59,Improved,61
KALLANG/WHAMPOA,3,5,59,Improved,53
KALLANG/WHAMPOA,3,2,59,Improved,53
KALLANG/WHAMPOA,3,2,68,New Generation,61
KALLANG/WHAMPOA,3,3,60,Improved,66
KALLANG/WHAMPOA,3,1,90,Model A,63
KALLANG/WHAMPOA,3,4,67,Model A,92
KALLANG/WHAMPOA,3,2,76,Improved,54
KALLANG/WHAMPOA,3,2,66,Improved,61
KALLANG/WHAMPOA,3,5,65,Improved,54
KALLANG/WHAMPOA,4,3,77,Improved,55
KALLANG/WHAMPOA,4,6,89,Model A,92
KALLANG/WHAMPOA,4,10,95,DBSS,91
KALLANG/WHAMPOA,4,1,101,Model A,78
KALLANG/WHAMPOA,4,5,101,Model A,78
